ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,UltimateSource,Source,Pages
awap1236-1,Awa,awap1236,Awa (Papua New Guinea),awb,Papunesia,-6.65534,145.714,Nuclear Trans New Guinea,IMP/SIL Questionnaire (1978).,Lean1986Vol08,p.53
awap1236-2,Awa,awap1236,Awa (Papua New Guinea),awb,Papunesia,-6.65534,145.714,Nuclear Trans New Guinea,,Scott1978,"pp.181, 182, 188, 193, 194"
awar1249-1,Awar,awar1249,Awar,aya,Papunesia,-4.13554,144.836,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
awar1249-2,Awar,awar1249,Awar,aya,Papunesia,-4.13554,144.836,Lower Sepik-Ramu,,Levy2002,pp.159-161
awbo1238-1,Awbono (Obon village),awbo1238,Awbono,awh,Papunesia,-5.05875,139.724,Bayono-Awbono,,Donohue1998,p.3
awiy1238-1,Auyana,awiy1238,Awiyaana,auy,Papunesia,-6.54079,145.76,Nuclear Trans New Guinea,IMP/SIL Questionnaire (1978),Lean1986Vol08,p.42
awiy1238-2,Auyana,awiy1238,Awiyaana,auy,Papunesia,-6.54079,145.76,Nuclear Trans New Guinea,,Scott1978,"pp.181, 182, 188, 193, 194"
awiy1238-3,Auyana (Uyaasimpa village),awiy1238,Awiyaana,auy,Papunesia,-6.54079,145.76,Nuclear Trans New Guinea,S.I.L word list (1975). Village: Uyaasimpa.,Lean1986Vol08,p.42
awtu1239-1,Autu,awtu1239,Awtuw,kmn,Papunesia,-3.53129,141.928,Sepik,,Laycock1967C08,p.16 [of pdf]
awun1245-1,Awun,awun1245,Auwon,aww,Papunesia,-3.79671,141.999,Sepik,,Laycock1970D09,p.1280
awyi1241-1,Awya,awyi1241,Awyi,auw,Papunesia,-3.00564,140.604,Border,,Stokhof1983Vol5.2,p.146
awyi1241-2,Beapawa (Awji),awyi1241,Awyi,auw,Papunesia,-3.00564,140.604,Border,,Laycock1971D18,p.2530
awyi1241-3,Kwime,awyi1241,Awyi,auw,Papunesia,-3.00564,140.604,Border,,Stokhof1983Vol5.2,p.154
awyi1241-4,Njao,awyi1241,Awyi,auw,Papunesia,-3.00564,140.604,Border,,Galis1960,p.136
awyi1241-5,Tami-groep Awje,awyi1241,Awyi,auw,Papunesia,-3.00564,140.604,Border,,Galis1955,p.164
baba1267-1,Baba Malay,baba1267,Baba Malay,mbf,Eurasia,1.75414,103.076,Austronesian,,Lee2014,pp.185-187
baca1243-1,Bacan,baca1243,Bacanese Malay,btj,Papunesia,-0.62275,127.49,Austronesian,,Teljeur1982,pp.145-146
baca1243-2,Bacan,baca1243,Bacanese Malay,btj,Papunesia,-0.62275,127.49,Austronesian,,Stokhof1980Vol2,pp.97-98
bada1261-1,Badaʔ,bada1261,Bada (Indonesia),bhz,Papunesia,-1.80249,120.319,Austronesian,,Arnaud1998,pp.863-879 [word list item numbers]
bagu1251-1,Kamboi-ramboi,bagu1251,Bagusa,bqb,Papunesia,-1.98844,137.914,Greater Kwerba,,Galis1955,p.142
baha1258-1,Patimuni,baha1258,Baham,bdw,Papunesia,-3.10628,132.637,West Bomberai,,Galis1955,p.135
bahi1254-1,Bahinemo,bahi1254,Bahinemo,bjh,Papunesia,-4.55527,142.832,Sepik,IMP/SIL Questionnaire (1978).,LeanEastSepik,p.22
bahi1254-2,Bahinemo,bahi1254,Bahinemo,bjh,Papunesia,-4.55527,142.832,Sepik,,Laycock1971D27,p.3844
baib1251-1,Baibai,baib1251,Baibai,bbf,Papunesia,-3.42672,141.345,Baibai-Fas,SIL Word List (undated). ,LeanSandaun,p.21
baib1251-2,Baibai,baib1251,Baibai,bbf,Papunesia,-3.42672,141.345,Baibai-Fas,,Laycock1970D15,p.2090
bala1314-1,Balaesang,bala1314,Balaesang,bls,Papunesia,-0.05644,119.689,Austronesian,,Himmelmann2001,pp.101-104
bali1279-1,Melayu Loloan,bali1279,Balinese Malay,mhp,Papunesia,-8.355884,114.648391,Austronesian,,Sumarsono1990,"pp.373, 380"
balu1257-1,Baluan-Lou-Pam (Baluan dialect),balu1257,Paluai,blq,Papunesia,-2.5604,147.282,Austronesian,"Baluan - 2 CSQs, 1 IMP; Pam - 2 CSQs.",Lean1985Vol02,p.20
bamu1257-1,Bamu Kiwai,bamu1257,Bamu,bcf,Papunesia,-7.93818,143.545,Kiwaian,SIL Word List (1976). Village: Torobina.,Lean1986Vol12,p.91
bana1292-1,Banaro,bana1292,Banaro,byz,Papunesia,-4.56615,144.329,Lower Sepik-Ramu,1 CSQ. Village: Yar.,LeanEastSepik,p.62
bana1292-2,Banaro,bana1292,Banaro,byz,Papunesia,-4.56615,144.329,Lower Sepik-Ramu,,Zgraggen1972,pp.215-218
bana1292-3,Banaro,bana1292,Banaro,byz,Papunesia,-4.56615,144.329,Lower Sepik-Ramu,,Laycock1970D06,p.864
bana1292-4,Banaro,bana1292,Banaro,byz,Papunesia,-4.56615,144.329,Lower Sepik-Ramu,,Butler1981,p.19
bana1292-5,Banaro (Bakaram),bana1292,Banaro,byz,Papunesia,-4.56615,144.329,Lower Sepik-Ramu,,Laycock1971D19,p.2722
band1353-1,Ai (Banda),band1353,Banda Malay,bpq,Papunesia,-4.55565,129.905,Austronesian,,Stokhof1982Vol3.3,pp.162-163
band1353-2,Banda Malay,band1353,Banda Malay,bpq,Papunesia,-4.55565,129.905,Austronesian,,Paauw2009,p.190
band1353-3,Sekola Lonthoir,band1353,Banda Malay,bpq,Papunesia,-4.55565,129.905,Austronesian,,Stokhof1982Vol3.3,pp.194-195
band1353-4,Sekola Neira,band1353,Banda Malay,bpq,Papunesia,-4.55565,129.905,Austronesian,,Stokhof1982Vol3.3,pp.178-179
bang1368-1,(The) Banggai (language),bang1368,Banggai,bgz,Papunesia,-1.58305,123.171,Austronesian,,Stokhof1985Vol7.4,p.261
bang1368-2,<Kepulauan Banggai?>,bang1368,Banggai,bgz,Papunesia,-1.58305,123.171,Austronesian,,Stokhof1987Vol11,p.317
bang1368-3,Bainggai islands,bang1368,Banggai,bgz,Papunesia,-1.58305,123.171,Austronesian,,Stokhof1985Vol7.4,pp.275-276
banj1239-1,Banjar,banj1239,Banjar,bjn,Papunesia,0.747105,115.79,Austronesian,,Stokhof1986Vol8,p.29
banj1239-2,Martapura,banj1239,Banjar,bjn,Papunesia,0.747105,115.79,Austronesian,,Stokhof1986Vol8,p.39
bann1247-1,Banoni,bann1247,Bannoni,bcm,Papunesia,-6.23061,155.128,Austronesian,"Allen and Hurd, SIL Wordlist, (1963).",Lean1985Vol03,p.49
bann1247-2,Banoni (Toberaki village),bann1247,Bannoni,bcm,Papunesia,-6.23061,155.128,Austronesian,1 CSQ. Village: Toberaki.,LeanBougainville,p.41
bant1286-1,Bantik (mentioned in JB 1939),bant1286,Bantik,bnq,Papunesia,1.44586,124.846,Austronesian,,Stokhof1983Vol7.2,pp.300-301
bant1286-2,Bantik (mentioned in NGB 1897),bant1286,Bantik,bnq,Papunesia,1.44586,124.846,Austronesian,,Stokhof1983Vol7.2,p.294
bara1369-1,Bara,bara1369,Bara Malagasy,bhr,Africa,-23.9716,45.5937,Austronesian,,Rabenilaina1974,p.323
bara1370-1,Kayan,bara1370,Baram Kayan,kys,Papunesia,3.51211,114.482,Austronesian,,Urquhart1955,p.195
bara1370-2,Long Naah Kayan,bara1370,Baram Kayan,kys,Papunesia,3.51211,114.482,Austronesian,,Smith2015,pp.351-353
bara1371-1,Baras,bara1371,Baras,brs,Papunesia,-1.5667,119.342,Austronesian,,Yamaguchi2003,p.20
bara1378-1,Tirio,bara1378,Baramu,bmz,Papunesia,-8.4885,143.002,Anim,,Ray1912,pp.340-341
barg1252-1,Mugil,barg1252,Bargam,mlp,Papunesia,-4.8723,145.756,Nuclear Trans New Guinea,4 CSQs. ,LeanMadang,p.30
barg1252-2,Saker (Pap.) [Mugil],barg1252,Bargam,mlp,Papunesia,-4.8723,145.756,Nuclear Trans New Guinea,,Kasprus1942,pp.746-747
bari1286-1,Bariai,bari1286,Bariai,bch,Papunesia,-5.5087,148.666,Austronesian,"R. and R. Nicholson, SIL Word List (1966).",Lean1985Vol04,p.91
bari1290-1,Saroa,bari1290,Bariji,bjc,Papunesia,-9.231,148.454,Yareban,,Ray1938EasternPapua,p.183
bari1298-1,Kaiam 1,bari1298,Barikewa,jbk,Papunesia,-7.09739,143.99279,Turama-Kikori,,Bullock2015,p.60
bari1298-2,Omati (Iba),bari1298,Barikewa,jbk,Papunesia,-7.09739,143.99279,Turama-Kikori,,Bullock2015,p.60
baro1253-1,Barok (Central dialect),baro1253,Barok,bjk,Papunesia,-3.47672,152.193,Austronesian,"1 CSQ, 1 IMP, Field Notes 1983. Vilages: Kolagunan, Kono.",Lean1985Vol01,p.44
baro1253-2,Barok (Usen dialect),baro1253,Barok,bjk,Papunesia,-3.47672,152.193,Austronesian,"2 CSQs. Villages: Kolonoboi, Bakan.",Lean1985Vol01,p.44
baru1267-1,Baruya,baru1267,Baruya,byr,Papunesia,-6.89261,145.818,Angan,IMP/SIL Questionnaire (1978) - R. Lloyd.,Lean1986Vol08,p.56
baru1269-1,Baruga,baru1269,Baruga,bjz,Papunesia,-9.40132,148.761,Nuclear Trans New Guinea,SIL Word List (1973). Village: Dove.,Lean1985Vol05,p.34
bata1289-1,Batak Toba,bata1289,Batak Toba,bbc,Papunesia,2.35498,99.1761,Austronesian,,Stokhof1986Vol9,p.32
bata1289-2,Batak Toba Dialect,bata1289,Batak Toba,bbc,Papunesia,2.35498,99.1761,Austronesian,,Stokhof1986Vol9,p.50
bata1289-3,"Batak, Sibolga",bata1289,Batak Toba,bbc,Papunesia,2.35498,99.1761,Austronesian,,Stokhof1986Vol9,pp.131-132
bata1289-4,Batang Toru,bata1289,Batak Toba,bbc,Papunesia,2.35498,99.1761,Austronesian,,Stokhof1986Vol9,p.16
bata1289-5,"Samosir, Toba Batak",bata1289,Batak Toba,bbc,Papunesia,2.35498,99.1761,Austronesian,,Stokhof1986Vol9,p.109
bata1289-6,"Silindung, Toba Batak",bata1289,Batak Toba,bbc,Papunesia,2.35498,99.1761,Austronesian,,Stokhof1986Vol9,pp.87-88
bata1289-7,"Toba, Batak",bata1289,Batak Toba,bbc,Papunesia,2.35498,99.1761,Austronesian,,Stokhof1986Vol9,p.69
bata1290-1,"Batak, Angkola",bata1290,Batak Angkola,akb,Papunesia,1.66127,99.60248,Austronesian,,Stokhof1986Vol9,p.184
bata1290-2,"Batak, Si Pirok, Mandailing, and Angkola area",bata1290,Batak Angkola,akb,Papunesia,1.66127,99.60248,Austronesian,,Stokhof1986Vol9,p.149
bata1290-3,"Ula, Asahan, Labuhan Batu",bata1290,Batak Angkola,akb,Papunesia,1.66127,99.60248,Austronesian,,Stokhof1986Vol9,p.204
bata1291-1,"Batak, Mandailing",bata1291,Batak Mandailing,btm,Papunesia,0.85805,99.898,Austronesian,,Stokhof1986Vol9,p.168
bata1293-1,"Batak, Karo",bata1293,Batak Karo,btx,Papunesia,2.12787,98.2517,Austronesian,,Stokhof1986Vol9,p.220
bata1294-1,"Pakpak, Batak (from H. Hoetabarat)",bata1294,Batak Dairi,btd,Papunesia,2.51438,98.2427,Austronesian,,Stokhof1986Vol9,p.275
bata1294-2,"Pakpak, Batak (from J. C. Ligvoet)",bata1294,Batak Dairi,btd,Papunesia,2.51438,98.2427,Austronesian,,Stokhof1986Vol9,p.245
bata1297-1,"Magbikin (Ayta near Mariveles, Bataan)",bata1297,Bataan Ayta,ayt,Papunesia,14.4153,120.49,Austronesian,,Storck1982,pp.3-7
bata1301-1,Batak,bata1301,Batak,bya,Papunesia,10.1115,119.025,Austronesian,,Thiessen1980,pp.72-78
bati1253-1,Gah,bati1253,Bati (Indonesia),bvt,Papunesia,-3.61403,130.815,Austronesian,,Wallace1869,pp.624-625
baub1235-1,Grogo,baub1235,Bau-Jagoi Bidayuh,sne,Papunesia,1.54467,109.985,Austronesian,,Ray1913,"pp.59, 61"
bauw1240-1,Bauwaki ,bauw1240,Bauwaki,bwk,Papunesia,-9.82577,148.815,Mailuan,SIL (1985). Village: Amau.,LeanCentral,p.48
beam1240-1,Beami,beam1240,Beami,beo,Papunesia,-6.14949,142.508,Bosavi,[unknown],Lean1986Vol12,"pp.31, 95"
beam1240-2,Beami (Bedamini dialect: Pitibi village),beam1240,Beami,beo,Papunesia,-6.14949,142.508,Bosavi,SIL (1979). Village: Pitibi.,LeanWestern,p.14
bebe1252-1,Kapore,bebe1252,Bebeli,bek,Papunesia,-5.63282,150.323,Austronesian,1 IMP. Village: Morokea.,Lean1985Vol04,p.55
bedo1237-1,Beduanas,bedo1237,Bedoanas,bed,Papunesia,-2.74438,132.566,Austronesian,,Galis1960,p.138
beli1258-1,Beli,beli1258,Beli (Papua New Guinea),bey,Papunesia,-3.67881,142.34,Nuclear Torricelli,1 CSQ.,LeanSandaun,p.35
beli1258-2,Beli,beli1258,Beli (Papua New Guinea),bey,Papunesia,-3.67881,142.34,Nuclear Torricelli,,Laycock1967C10,p.37
bena1264-1,Benabena,bena1264,Benabena,bef,Papunesia,-6.09974,145.534,Nuclear Trans New Guinea,,Scott1978,"pp.181, 182, 188, 193, 194"
bena1264-2,Benabena (from CSQs),bena1264,Benabena,bef,Papunesia,-6.09974,145.534,Nuclear Trans New Guinea,"8 CSQs. Villages: Mohuveto (2), Korofeigu (2), Katagu, Logofate, Kenimaro, Kaiyufa. ",Lean1986Vol08,p.24
bena1264-3,Benabena (from IMP/SIL),bena1264,Benabena,bef,Papunesia,-6.09974,145.534,Nuclear Trans New Guinea,IMP/SIL Questionnaire (1978).,Lean1986Vol08,p.24
bena1264-4,Benabena (from SIL word list),bena1264,Benabena,bef,Papunesia,-6.09974,145.534,Nuclear Trans New Guinea,S.I.L survey word list (1975).,Lean1986Vol08,p.24
bera1262-1,Berau Malay,bera1262,Berau Malay,bve,Papunesia,1.6687,117.934,Austronesian,,Collins1994,"pp.303, 304, 306, 309"
beri1254-1,"Berrik Papua (Ujang, Samaninteh, Tenwer)",beri1254,Berik,bkl,Papunesia,-2.26904,138.866,Tor-Orya,,Stokhof1983Vol5.2,p.92
beri1254-2,Sewan,beri1254,Berik,bkl,Papunesia,-2.26904,138.866,Tor-Orya,,Stokhof1983Vol5.2,p.101
beri1254-3,Tor,beri1254,Berik,bkl,Papunesia,-2.26904,138.866,Tor-Orya,,Galis1955,p.143
beta1252-1,Melayu Betawi,beta1252,Betawi,bew,Papunesia,-6.21174,107.022,Austronesian,,Ikranegara1980,passim
beta1253-1,Kwesten (Betaf),beta1253,Betaf,bfe,Papunesia,-2.12422,139.255,Tor-Orya,,Smits1994,pp.211-213
biag1234-1,Biagi,biag1234,Biage,bdf,Papunesia,-8.8794,147.6533,Koiarian,,Ray1929,p.81
biag1234-2,Isurava,biag1234,Biage,bdf,Papunesia,-8.8794,147.6533,Koiarian,,Ray1929,p.81
biak1248-1,Biak,biak1248,Biak,bhw,Papunesia,-0.9523,135.879,Austronesian,,Stokhof1982Vol5.1,p.43
biak1248-2,Biak-Nufór,biak1248,Biak,bhw,Papunesia,-0.9523,135.879,Austronesian,,Galis1955,p.139
biak1248-3,Mafor,biak1248,Biak,bhw,Papunesia,-0.9523,135.879,Austronesian,,Stokhof1982Vol5.1,pp.12-13
biak1248-4,Nufōr,biak1248,Biak,bhw,Papunesia,-0.9523,135.879,Austronesian,,Ray1912,pp.340-341
biak1248-5,Numfor,biak1248,Biak,bhw,Papunesia,-0.9523,135.879,Austronesian,,Stokhof1982Vol5.1,p.28
bian1251-1,Boven-Bian,bian1251,Bian Marind,bpv,Papunesia,-7.35942,140.568,Anim,,Galis1960,p.148
bian1252-1,Biangai,bian1252,Biangai,big,Papunesia,-7.33882,146.765,Goilalan,,Smith1988,pp.102-103
bian1252-2,Biangai (Kaisenik village),bian1252,Biangai,big,Papunesia,-7.33882,146.765,Goilalan,"IMP/SIL (1978), SIL Word List (1975), Village: Werewere.",LeanMorobe,p.66
bian1252-3,Biangai (Werewere village),bian1252,Biangai,big,Papunesia,-7.33882,146.765,Goilalan,"IMP/SIL (1978), SIL Word List (1975), Village: Werewere.",LeanMorobe,p.66
biem1237-1,Bam,biem1237,Biem,bmc,Papunesia,-3.61342,144.816,Austronesian,"2 CSQs. Kadovar Is. (1), Bam Is. (1).",LeanEastSepik,p.55
biem1237-2,Bam,biem1237,Biem,bmc,Papunesia,-3.61342,144.816,Austronesian,,Laycock1976,p.416
biga1238-1,Biga,biga1238,Biga,bhc,Papunesia,-1.99574,130.272,Austronesian,,Remijsen2001,"pp.140, 145"
biha1246-1,Bih,biha1246,Bih,ibh,Eurasia,12.483333,108.016667,Austronesian,,Nguyen2013,p.31
bika1251-1,Bikaru [from L. Bragge],bika1251,Bikaru-Bragge,bic,Papunesia,-4.86,142.945,Bookkeeping,,Laycock1971D28,"pp.4008, 4016"
bilb1241-1,Bilbil,bilb1241,Bilibil,brz,Papunesia,-5.26505,145.764,Austronesian,SIL Word List (1975). Village: Bilbil.,LeanMadang,p.53
bilb1241-2,Bilibili,bilb1241,Bilibil,brz,Papunesia,-5.26505,145.764,Austronesian,,Ray1919,p.328
bilu1244-1,Kabanga,bilu1244,Bilur,bxf,Papunesia,-4.39732,152.334,Austronesian,,Schnee1901,pp.247-248
bimi1240-1,Bimin,bimi1240,Bimin,bhl,Papunesia,-5.38732,142.04,Nuclear Trans New Guinea,SIL Word List (undated). Village: Bika (Aharu).,Lean1986Vol12,p.19
bimi1240-2,Bimin,bimi1240,Bimin,bhl,Papunesia,-5.38732,142.04,Nuclear Trans New Guinea,,Weber1987,p.62
bimi1240-3,Bimin (Kuontigin village),bimi1240,Bimin,bhl,Papunesia,-5.38732,142.04,Nuclear Trans New Guinea,SIL Word List (1979). Village: Kuontigin.,LeanWestern,p.3
bina1274-1,Binahari,bina1274,Binahari-Ma,,Papunesia,-10.133855,148.723092,Mailuan,,Ray1938EasternPapua,p.184
bina1275-1,Binahari (Neme'a dialect: from SIL word list),bina1275,Binahari-Neme,bxz,Papunesia,-10.0874,148.835,Mailuan,S.I.L word list (1973).,Lean1986Vol07,p.80
bina1275-2,Binahari (Neme'a dialect: Segili village),bina1275,Binahari-Neme,bxz,Papunesia,-10.0874,148.835,Mailuan,1 CSQ. Village: Segili.,Lean1986Vol07,p.80
bina1277-1,Ambasi (Ambasi village),bina1277,Binandere,bhg,Papunesia,-8.37433,147.884,Nuclear Trans New Guinea,"SIL word list (1975), 1 CSQ. Village: Ambasi.",Lean1985Vol05,p.22
bina1277-2,Ambasi (Kutuna village),bina1277,Binandere,bhg,Papunesia,-8.37433,147.884,Nuclear Trans New Guinea,"SIL word list (1975), 1 CSQ. Village: Kutuna.",Lean1985Vol05,p.22
bina1277-3,Binandele,bina1277,Binandere,bhg,Papunesia,-8.37433,147.884,Nuclear Trans New Guinea,,Chinnery1915,p.163
bina1277-4,Binandere,bina1277,Binandere,bhg,Papunesia,-8.37433,147.884,Nuclear Trans New Guinea,"6 CSQs. Villages: Deboin (2), Iaudari, Mambatutu, Onombatutu, Manau.",Lean1985Vol05,p.20
bina1277-5,Binandere,bina1277,Binandere,bhg,Papunesia,-8.37433,147.884,Nuclear Trans New Guinea,,Smith1988,p.104
bina1277-6,Tain Daware,bina1277,Binandere,bhg,Papunesia,-8.37433,147.884,Nuclear Trans New Guinea,,Chinnery1915,"pp.165, 169"
bine1240-1,Bine (from CSQs),bine1240,Bine,bon,Papunesia,-9.08879,142.893,Eastern Trans-Fly,"9 CSQs. Villages: Masingara (4), Tati, Sebe, Garingarede, Kunini (2).",Lean1986Vol12,p.77
bine1240-2,Bine (from IMP/SIL),bine1240,Bine,bon,Papunesia,-9.08879,142.893,Eastern Trans-Fly,IMP/SIL Questionnaire.,Lean1986Vol12,p.77
bine1240-3,Kunini,bine1240,Bine,bon,Papunesia,-9.08879,142.893,Eastern Trans-Fly,,Ray1912,pp.340-341
binu1245-1,Binumarien,binu1245,Binumarien,bjr,Papunesia,-6.22068,146.102,Nuclear Trans New Guinea,IMP/SIL Questionnaire (1978).,Lean1986Vol08,p.38
bipi1237-1,Bipi,bipi1237,Bipi,biq,Papunesia,-2.11115,146.398,Austronesian,,Blust2021,"pp.24, 30, 31, 37"
bipi1237-2,Sisi-Bipi,bipi1237,Bipi,biq,Papunesia,-2.11115,146.398,Austronesian,2 CSQs. Bipi Island.,Lean1985Vol02,p.51
biso1243-1,Bisorio,biso1243,Bisorio,bir,Papunesia,-4.77763,143.213,Nuclear Trans New Guinea,,Franklin2012,p.51
biwa1243-1,Biwat,biwa1243,Biwat,bwm,Papunesia,-4.39429,143.873,Yuat,,Laycock1971D23,p.3200
biwa1243-2,Biwat (Branda village),biwa1243,Biwat,bwm,Papunesia,-4.39429,143.873,Yuat,SIL (1976). Village: Branda.,LeanEastSepik,p.50
biwa1243-3,Biwat (from CSQs),biwa1243,Biwat,bwm,Papunesia,-4.39429,143.873,Yuat,"5 CSQs. Villages: Biwat (3), Kinakaten, Akuran.",LeanEastSepik,p.50
biyo1244-1,Biyom,biyo1244,Biyom,bpm,Papunesia,-5.79929,145.348,Nuclear Trans New Guinea,SIL Word List (1977). Village: Omkisi,LeanMadang,p.59
blaf1238-1,Tonda,blaf1238,Mblafe-Ránmo,bfh,Papunesia,-8.56161,141.226,Yam,1 CSQ. Weam Community School.,Lean1986Vol12,p.49
boan1243-1,Boano,boan1243,Boano (Sulawesi),bzl,Papunesia,0.51152,120.992,Austronesian,,Himmelmann2001,pp.101-104
boga1247-1,Boxaia (Kokẽ village),boga1247,Bogaya,boq,Papunesia,-5.54487,142.255,Bogaya,,Sieverson1979,"pp.3, 8"
boik1241-1,Boiken,boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,,Laycock1971D35,p.5248
boik1241-2,Boiken (Coastal dialect: from CSQs),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,6 CSQs. Coastal d. region.,LeanEastSepik,p.31
boik1241-3,Boiken (Coastal dialect: from SIL word list),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,SIL (1976). Coastal d. region.,LeanEastSepik,pp.31-32
boik1241-4,Boiken (Island dialect),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,"6 CSQs. Tarawai Is., Walis Is., Island d. region.",LeanEastSepik,p.33
boik1241-5,Boiken (Kubalia dialect),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,4 CSQs. Kubalia d. region.,LeanEastSepik,p.32
boik1241-6,Boiken (Nagum dialect),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,8 CSQs. Nagum d. region.,LeanEastSepik,p.32
boik1241-7,Boiken (Yangoru dialect),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,8 CSQs. Yangoru d. region.,LeanEastSepik,p.32
boik1241-8,Boikin (Kwusaun dialect),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,,Laycock1965,pp.173-174
boik1241-9,Boikin (Yegoru dialect),boik1241,Boikin,bzf,Papunesia,-3.68297,143.474,Ndu,,Laycock1965,pp.173-174
bola1250-1,Bola,bola1250,Bola,bnp,Papunesia,-5.55792,150.095,Austronesian,"6 CSQs. Villages: Kilu, Komarake, Komavavo, Narunegeru, Dami.",Lean1985Vol04,p.68
bola1250-2,Xarua,bola1250,Bola,bnp,Papunesia,-5.55792,150.095,Austronesian,1 IMP. Village: Buluma.,Lean1985Vol04,p.57
bola1252-1,Atinggola,bola1252,Bolango,bld,Papunesia,0.39044,123.888,Austronesian,,Stokhof1983Vol7.1,p.195
bolo1268-1,Bolongan,bolo1268,Bolongan,blj,Papunesia,2.75927,117.293,Austronesian,,Ray1913,"pp.59, 62"
bolo1268-2,Bulungan,bolo1268,Bolongan,blj,Papunesia,2.75927,117.293,Austronesian,,Lobel2016,pp.234-239
bone1254-1,Bonerateesch,bone1254,Bonerate,bna,Papunesia,-7.37657,121.792,Austronesian,,Bakkers1862,pp.256-257
bone1255-1,Bonerif,bone1255,Bonerif,bnv,Papunesia,-2.09529,139.208,Tor-Orya,,Smits1994,pp.211-214
bong1287-1,Bonggo,bong1287,Bonggo,bpg,Papunesia,-2.28044,139.576,Austronesian,,Galis1955,p.143
bong1289-1,Bonggi,bong1289,Bonggi,bdg,Papunesia,7.29249,117.174,Austronesian,,Lobel2016,pp.234-239
bong1291-1,Bongu,bong1291,Bongu,bpu,Papunesia,-5.50519,145.806,Nuclear Trans New Guinea,,Ray1919,p.329
bong1291-2,Bongu (from CSQ),bong1291,Bongu,bpu,Papunesia,-5.50519,145.806,Nuclear Trans New Guinea,1 CSQ. Village: Bongu.,LeanMadang,p.68
bong1291-3,Bongu (from SIL word list),bong1291,Bongu,bpu,Papunesia,-5.50519,145.806,Nuclear Trans New Guinea,SIL Word List (1969). Village: Bongu.,LeanMadang,p.68
bong1291-4,Gorendu,bong1291,Bongu,bpu,Papunesia,-5.50519,145.806,Nuclear Trans New Guinea,,Ray1919,p.329
bonk1244-1,Bonkiman,bonk1244,Bonkiman,bop,Papunesia,-5.84007,146.738,Nuclear Trans New Guinea,,Smith1988,p.95
bopa1235-1,Bo,bopa1235,Bo (Papua New Guinea),bpw,Papunesia,-4.32114,141.45,Left May,SIL Word List (1972).,LeanEastSepik,p.15
bopa1235-2,Bo,bopa1235,Bo (Papua New Guinea),bpw,Papunesia,-4.32114,141.45,Left May,,Conrad1975,pp.21-24
bore1247-1,Bore,bore1247,Borei,gai,Papunesia,-4.08697,144.715,Lower Sepik-Ramu,,Parrish1989,p.30
bore1247-2,Gamai,bore1247,Borei,gai,Papunesia,-4.08697,144.715,Lower Sepik-Ramu,,Capell1951,p.135
bore1247-3,Gamei,bore1247,Borei,gai,Papunesia,-4.08697,144.715,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
boro1279-1,Kosorong,boro1279,Borong,ksr,Papunesia,-6.56688,147.511,Nuclear Trans New Guinea,,Smith1988,pp.77-78
boro1279-2,Kosorong: alternative system,boro1279,Borong,ksr,Papunesia,-6.56688,147.511,Nuclear Trans New Guinea,,Smith1988,p.78
bosn1248-1,Bosman,bosn1248,Bosngun,bqs,Papunesia,-4.16201,144.647,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
bosn1248-2,Bosman (Dongar village),bosn1248,Bosngun,bqs,Papunesia,-4.16201,144.647,Lower Sepik-Ramu,2 CSQs. Village: Dongar.,LeanMadang,p.2
bosn1248-3,Bosman (from Lean’s field notes),bosn1248,Bosngun,bqs,Papunesia,-4.16201,144.647,Lower Sepik-Ramu,Lean’s Field Notes (1976). ,LeanMadang,p.2
bosn1248-4,Bosngun,bosn1248,Bosngun,bqs,Papunesia,-4.16201,144.647,Lower Sepik-Ramu,,Capell1951,p.138
boun1246-1,Nori,boun1246,Bouni-Bobe,suo,Papunesia,-3.067293,141.932259,Sko,,Wilkes1926,p.77
bowa1234-1,Papitalai,bowa1234,Manus Koro,kxr,Papunesia,-2.03429,147.14267,Austronesian,1 CSQ. Village: Naringel.,Lean1985Vol02,p.29
bowa1234-2,Papitalai ,bowa1234,Manus Koro,kxr,Papunesia,-2.03429,147.14267,Austronesian,,Blust2021,"pp.25, 30, 32"
bowa1234-3,Usiai,bowa1234,Manus Koro,kxr,Papunesia,-2.03429,147.14267,Austronesian,,Schnee1901,pp.276-277
brem1238-1,Bunabun,brem1238,Barem,buq,Papunesia,-4.67372,145.562,Nuclear Trans New Guinea,SIL Word List (1975). Villages: Asimbin.,LeanMadang,pp.19-20
brem1238-2,Bunubun,brem1238,Barem,buq,Papunesia,-4.67372,145.562,Nuclear Trans New Guinea,,Capell1951,p.195
